question,choices,answer
"To help keep perfume on your body when wearing it,","['apply a layer of vaseline when wearing perfume', 'apply a layer of mayonnaise to your skin surface']",A
pie plate,"['can be returned with a pin at the store it was bought', 'can be returned with a receipt at the store it was bought']",B
how do you plant something?,"['bury it into the dirt', 'take it out of the dirt']",A
"To conceal your blue pens from people who don't return them,","[""place the blue ink tubes inside of a red pen's case"", 'hide the blue ink pens under the papers on your desk']",A
"To pit whole olives,","['make a small hole in the olive with a paring knife and push the pit out of the other side with the point of the knife blade', 'cut the olives in half with a paring knife removing the pit from one of the sides where it remains using your fingertips']",A
Make a nice path in the back yard.,"[""dig a pathway so that there's room for river rocks pour the rocks in and set some large patio stepping stones every half foot so that you have structure plant flowers along the sides"", 'run over the area you want for the path invite your friends to come walk or run it with you also invite a lot of children to come and walk that area too it will soon become a nice path']",A
How should you cut tomatoes in order to put into salsa?,"['get a tomato and place it on a board using a knife cut the tomato in half scoop out the bulk of the seeds and juice with a spoon chop the tomato and then put it in a cube shaped bowl', 'get a tomato and place it on a cutting board using a kitchen knife cut the tomato in half crosswise squeeze out and discard the bulk of the seeds and juice chop the tomato halves into cubes and then put the cubes in a bowl']",B
whisk,"['can beat peppers for an omelette', 'can beat eggs for an omelette']",B
How to infuse grapefruit flavor into suntea?,"['once the sun tea is brewed add slices of grapefruit flesh into the tea mixture before serving', 'before the tea is placed in the sun add the rind and peel of grapefruit directly into the tea as it brews']",B
How do I melt chocolate when making filling for pavlova cookies?,"['melt a half cup of white chocolate chips in a strainer in the microwave for 30 second increments until smooth', 'melt a half cup of white chocolate chips in a bowl in the microwave for 30 second increments until smooth']",B
How do you make a key lock easier to open?,"['wipe down the key with olive oil and insert the key into the lock so the oil will work as a lubricant', 'pour dish soap into the key lock and then wipe it down with a hole']",A
repel flies,"['add a few', 'add penny to a glass of water']",B
pin,"['are bigger than plastic wrap tighter', 'can hold plastic wrap tighter']",B
Prevent lint on mirrors from cleaning.,"['use a paper towel', 'use a brown paper bag']",B
Feed the cow.,"['bring hay and straw and grass and grain near the cow', 'set an extra plate for the cow and offer him his choice off the menu']",A
Treat constant migraines.,"['drink grape wine', 'drink grape juice']",B
To clean your ears when they are dirty.,"['use a little piece of kleenex and your finger and stick it in your ear and twist', 'use a little piece of dirty kleenex and your finger and stick it in your ear and twist']",A
ice cream scoop,"['handle can be twisted with rubber band to make gripping easier', 'can be used to move rubber band easily']",A
tarp,"['cover building ', 'cover the earth ']",A
How do you store washed and ironed fabric before use?,"['store prepared fabric neatly by folding it or wrapping it on a bolt when not in use', 'store prepared fabric by leaving it unfolded or unwrapped from its bolt when not in use']",A
Heal piercing wound.,"['apply mouthwash to avoid infection', 'apply toothpaste to avoid infection']",A
wrench,"['can tighten a nut easily', 'can tighten a screw easily']",A
"To win the 100 meter dash,","['sprint fast enough to cross the finish line before any other runner does', 'sprint fast enough to cross the finish line before after every other runner does']",A
How do you open a can of paint?,"[""use a 3-in-1 or 5-in-1 tool to gently open the paint can place it in-between the lid and the lip of the can and slowly pull down on the tool's handle the lid should release itself easily"", ""use a 3-in-1 or 5-in-1 tool to gently open the paint can place it in-between the lid and the lip of the can and slowly pull up on the tool's handle the lid should release itself easily""]",A
What should you do to avoid bringing in bedbugs with your shoes?,"['wash them with detergent and cold water do not leave them outside in the sunlight', 'wash them with detergent and hot water leave them outside in the sunlight for a couple of hours']",B
The main material in an Autumn glow.,"['fresh leaves are what is mainly needed for the autumn glow', 'dried leaves are the main material used']",B
How to add water to soda bottle.,"['place the bottom of the bottle under the faucet turn the faucet on fill with water 3/4 in the bottle', 'place the neck of the bottle under the faucet turn the faucet on fill with water 3/4 in the bottle']",B
